filename,path,size_mb,vendor,model,objective_power,mpp_x,mpp_y,width,height,n_levels,software,scan_date,status,error
a197ddb3-357f-11eb-b37a-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197ddb3-357f-11eb-b37a-001a7dda7111.ndpi,2366.56246,hamamatsu,,40,0.227811190085657,0.2278060004100508,102400,102400,11,NDP.scan 3.2.15,2008/05/16,ok,
a197ddb5-357f-11eb-82b4-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197ddb5-357f-11eb-82b4-001a7dda7111.ndpi,2008.363342,hamamatsu,,40,0.227811190085657,0.2278060004100508,98304,99840,10,NDP.scan 3.2.15,2008/05/16,ok,
a197ddb9-357f-11eb-a415-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197ddb9-357f-11eb-a415-001a7dda7111.ndpi,2191.164563,hamamatsu,,40,0.227811190085657,0.2278060004100508,118784,71424,9,NDP.scan 3.2.15,2008/05/16,ok,
a197ddbb-357f-11eb-963b-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197ddbb-357f-11eb-963b-001a7dda7111.ndpi,371.469592,hamamatsu,,40,0.227811190085657,0.2278060004100508,57344,54016,9,NDP.scan 3.2.15,2008/05/16,ok,
a197ddc4-357f-11eb-a882-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197ddc4-357f-11eb-a882-001a7dda7111.ndpi,2170.314979,hamamatsu,,40,0.227811190085657,0.2278060004100508,106496,101376,11,NDP.scan 3.2.15,2008/05/16,ok,
a197ddd3-357f-11eb-a02c-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197ddd3-357f-11eb-a02c-001a7dda7111.ndpi,431.561373,hamamatsu,,40,0.227811190085657,0.2278060004100508,53248,70400,9,NDP.scan 3.2.15,2008/05/16,ok,
a197ddd5-357f-11eb-afb0-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197ddd5-357f-11eb-afb0-001a7dda7111.ndpi,2771.339151,hamamatsu,,40,0.227811190085657,0.2278060004100508,102400,93952,9,NDP.scan 3.2.15,2008/05/16,ok,
a197ddd7-357f-11eb-8614-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197ddd7-357f-11eb-8614-001a7dda7111.ndpi,529.410466,hamamatsu,,40,0.227811190085657,0.22780081097088706,57344,47616,10,NDP.scan 2.5.85,2008/05/16,ok,
a197ddd8-357f-11eb-b969-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197ddd8-357f-11eb-b969-001a7dda7111.ndpi,2777.218561,hamamatsu,,40,0.227811190085657,0.2278060004100508,106496,99840,10,NDP.scan 3.2.15,2008/05/16,ok,
a197ddd9-357f-11eb-8555-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197ddd9-357f-11eb-8555-001a7dda7111.ndpi,226.93509,hamamatsu,,40,0.227811190085657,0.2278060004100508,45056,40448,10,NDP.scan 3.2.15,2008/05/16,ok,
a197ddda-357f-11eb-be61-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197ddda-357f-11eb-be61-001a7dda7111.ndpi,2757.106337,hamamatsu,,40,0.227811190085657,0.2278060004100508,102400,103424,11,NDP.scan 3.2.15,2008/05/16,ok,
a197dddb-357f-11eb-b654-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197dddb-357f-11eb-b654-001a7dda7111.ndpi,1594.111029,hamamatsu,,40,0.227811190085657,0.2278060004100508,98304,77568,9,NDP.scan 3.2.15,2008/05/16,ok,
a197dde5-357f-11eb-8aea-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197dde5-357f-11eb-8aea-001a7dda7111.ndpi,33.882566,hamamatsu,,40,0.227811190085657,0.2278060004100508,20480,12800,9,NDP.scan 3.2.15,2008/05/16,ok,
a197dded-357f-11eb-83f2-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197dded-357f-11eb-83f2-001a7dda7111.ndpi,1906.318421,hamamatsu,,40,0.227811190085657,0.22780081097088706,102400,105728,9,NDP.scan 2.5.85,2008/05/16,ok,
a197ddee-357f-11eb-b60a-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197ddee-357f-11eb-b60a-001a7dda7111.ndpi,2277.638667,hamamatsu,,40,0.227811190085657,0.22780081097088706,102400,104448,12,NDP.scan 2.5.85,2008/05/16,ok,
a197ddfb-357f-11eb-aeeb-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197ddfb-357f-11eb-aeeb-001a7dda7111.ndpi,1778.011316,hamamatsu,,40,0.227811190085657,0.2278060004100508,94208,76800,11,NDP.scan 3.2.15,2008/05/16,ok,
a197ddfd-357f-11eb-836d-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197ddfd-357f-11eb-836d-001a7dda7111.ndpi,2712.727868,hamamatsu,,40,0.227811190085657,0.2278060004100508,98304,97024,9,NDP.scan 3.2.15,2008/05/16,ok,
a197de01-357f-11eb-bec4-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197de01-357f-11eb-bec4-001a7dda7111.ndpi,2378.146375,hamamatsu,,40,0.227811190085657,0.2278060004100508,94208,88576,10,NDP.scan 3.2.15,2008/05/16,ok,
a197de0c-357f-11eb-a2b8-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197de0c-357f-11eb-a2b8-001a7dda7111.ndpi,1347.166664,hamamatsu,,40,0.227811190085657,0.2278060004100508,77824,90368,9,NDP.scan 3.2.15,2008/05/16,ok,
a197de12-357f-11eb-80d2-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197de12-357f-11eb-80d2-001a7dda7111.ndpi,2150.359443,hamamatsu,,40,0.227811190085657,0.22780081097088706,98304,99328,11,NDP.scan 2.5.85,2008/05/16,ok,
a197de13-357f-11eb-b6e4-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197de13-357f-11eb-b6e4-001a7dda7111.ndpi,263.48286,hamamatsu,,40,0.227811190085657,0.2278060004100508,32768,47616,10,NDP.scan 3.2.15,2008/05/16,ok,
a197de14-357f-11eb-ba4d-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197de14-357f-11eb-ba4d-001a7dda7111.ndpi,1032.354872,hamamatsu,,40,0.227811190085657,0.2278060004100508,61440,92416,9,NDP.scan 3.2.15,2008/05/16,ok,
a197de17-357f-11eb-9d58-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197de17-357f-11eb-9d58-001a7dda7111.ndpi,2391.213538,hamamatsu,,40,0.227811190085657,0.22780081097088706,106496,90880,9,NDP.scan 2.5.85,2008/05/16,ok,
a197de29-357f-11eb-bdae-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197de29-357f-11eb-bdae-001a7dda7111.ndpi,892.251242,hamamatsu,,40,0.227811190085657,0.2278060004100508,57344,97024,9,NDP.scan 3.2.15,2008/05/16,ok,
a197de30-357f-11eb-82e7-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197de30-357f-11eb-82e7-001a7dda7111.ndpi,1401.192761,hamamatsu,,40,0.227811190085657,0.22780081097088706,102400,75776,12,NDP.scan 2.5.85,2008/05/16,ok,
a19804b4-357f-11eb-90dd-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19804b4-357f-11eb-90dd-001a7dda7111.ndpi,1596.529309,hamamatsu,,40,0.227811190085657,0.2278060004100508,90112,86528,10,NDP.scan 3.2.15,2008/05/16,ok,
a19804bb-357f-11eb-9859-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19804bb-357f-11eb-9859-001a7dda7111.ndpi,1988.076102,hamamatsu,,40,0.227811190085657,0.2278060004100508,102400,96512,9,NDP.scan 3.2.15,2008/05/16,ok,
a19804c0-357f-11eb-8fa1-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19804c0-357f-11eb-8fa1-001a7dda7111.ndpi,902.622761,hamamatsu,,40,0.227811190085657,0.2278060004100508,73728,76032,9,NDP.scan 3.2.15,2008/05/16,ok,
a19804c1-357f-11eb-b311-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19804c1-357f-11eb-b311-001a7dda7111.ndpi,1665.721744,hamamatsu,,40,0.227811190085657,0.2278060004100508,110592,81408,10,NDP.scan 3.2.15,2008/05/16,ok,
a19804c3-357f-11eb-a40f-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19804c3-357f-11eb-a40f-001a7dda7111.ndpi,3161.738767,hamamatsu,,40,0.227811190085657,0.2278060004100508,98304,101632,9,NDP.scan 3.2.15,2008/05/16,ok,
a19804c5-357f-11eb-bd31-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19804c5-357f-11eb-bd31-001a7dda7111.ndpi,2430.468104,hamamatsu,,40,0.227811190085657,0.22780081097088706,110592,94720,10,NDP.scan 2.5.85,2008/05/16,ok,
a19804ca-357f-11eb-9a8b-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19804ca-357f-11eb-9a8b-001a7dda7111.ndpi,2449.243737,hamamatsu,,40,0.227811190085657,0.2278060004100508,98304,94976,9,NDP.scan 3.2.15,2008/05/16,ok,
a19804d0-357f-11eb-8780-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19804d0-357f-11eb-8780-001a7dda7111.ndpi,1758.399109,hamamatsu,,40,0.227811190085657,0.2278060004100508,98304,90368,9,NDP.scan 3.2.15,2008/05/16,ok,
a19804d4-357f-11eb-80ac-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19804d4-357f-11eb-80ac-001a7dda7111.ndpi,55.836813,hamamatsu,,40,0.227811190085657,0.2278060004100508,20480,18176,9,NDP.scan 3.2.15,2008/05/16,ok,
a19804d7-357f-11eb-9743-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19804d7-357f-11eb-9743-001a7dda7111.ndpi,1294.990029,hamamatsu,,40,0.227811190085657,0.2278060004100508,98304,86784,9,NDP.scan 3.2.15,2008/05/16,ok,
a19804d9-357f-11eb-a0a1-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19804d9-357f-11eb-a0a1-001a7dda7111.ndpi,2107.735631,hamamatsu,,40,0.227811190085657,0.2278060004100508,102400,90880,9,NDP.scan 3.2.15,2008/05/16,ok,
a19804ee-357f-11eb-8016-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19804ee-357f-11eb-8016-001a7dda7111.ndpi,1138.587215,hamamatsu,,40,0.227811190085657,0.2278060004100508,86016,78848,11,NDP.scan 3.2.15,2008/05/16,ok,
a19804f2-357f-11eb-a9c3-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19804f2-357f-11eb-a9c3-001a7dda7111.ndpi,665.938779,hamamatsu,,40,0.227811190085657,0.2278060004100508,61440,70400,9,NDP.scan 3.2.15,2008/05/16,ok,
a19804f3-357f-11eb-a639-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19804f3-357f-11eb-a639-001a7dda7111.ndpi,2209.729618,hamamatsu,,40,0.227811190085657,0.2278060004100508,98304,90368,9,NDP.scan 3.2.15,2008/05/16,ok,
a19804f5-357f-11eb-a001-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19804f5-357f-11eb-a001-001a7dda7111.ndpi,1383.86857,hamamatsu,,40,0.227811190085657,0.22780081097088706,98304,59136,9,NDP.scan 2.5.85,2008/05/16,ok,
a19804f7-357f-11eb-80fd-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19804f7-357f-11eb-80fd-001a7dda7111.ndpi,1990.146129,hamamatsu,,40,0.227811190085657,0.22780081097088706,98304,82432,10,NDP.scan 2.5.85,2008/05/16,ok,
a19804f8-357f-11eb-8d08-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19804f8-357f-11eb-8d08-001a7dda7111.ndpi,394.365703,hamamatsu,,40,0.227811190085657,0.2278060004100508,69632,60928,10,NDP.scan 3.2.15,2008/05/16,ok,
a19804f9-357f-11eb-ad7e-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19804f9-357f-11eb-ad7e-001a7dda7111.ndpi,88.842187,hamamatsu,,40,0.227811190085657,0.2278060004100508,32768,27648,9,NDP.scan 3.2.15,2008/05/16,ok,
a198050e-357f-11eb-af44-001a7dda7111.ndpi,data/raw/ebrains/wsi/a198050e-357f-11eb-af44-001a7dda7111.ndpi,1446.67961,hamamatsu,,40,0.227811190085657,0.2278060004100508,69632,101120,9,NDP.scan 3.2.15,2008/05/16,ok,
a1980515-357f-11eb-937d-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1980515-357f-11eb-937d-001a7dda7111.ndpi,554.148212,hamamatsu,,40,0.227811190085657,0.2278060004100508,57344,57600,9,NDP.scan 3.2.15,2008/05/16,ok,
a198051c-357f-11eb-a7cb-001a7dda7111.ndpi,data/raw/ebrains/wsi/a198051c-357f-11eb-a7cb-001a7dda7111.ndpi,1818.892962,hamamatsu,,40,0.227811190085657,0.2278060004100508,102400,100096,9,NDP.scan 3.2.15,2008/05/16,ok,
a198051d-357f-11eb-966f-001a7dda7111.ndpi,data/raw/ebrains/wsi/a198051d-357f-11eb-966f-001a7dda7111.ndpi,1431.801168,hamamatsu,,40,0.227811190085657,0.2278060004100508,98304,102656,9,NDP.scan 3.2.15,2008/05/16,ok,
a1980523-357f-11eb-93c2-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1980523-357f-11eb-93c2-001a7dda7111.ndpi,1818.768464,hamamatsu,,40,0.227811190085657,0.22780081097088706,86016,95232,11,NDP.scan 2.5.85,2008/05/16,ok,
a1980527-357f-11eb-b8ea-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1980527-357f-11eb-b8ea-001a7dda7111.ndpi,2963.632048,hamamatsu,,40,0.227811190085657,0.2278060004100508,122880,91648,10,NDP.scan 3.2.15,2008/05/16,ok,
a1980529-357f-11eb-b074-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1980529-357f-11eb-b074-001a7dda7111.ndpi,226.733695,hamamatsu,,40,0.227811190085657,0.2278060004100508,45056,47360,9,NDP.scan 3.2.15,2008/05/16,ok,
a198052c-357f-11eb-b975-001a7dda7111.ndpi,data/raw/ebrains/wsi/a198052c-357f-11eb-b975-001a7dda7111.ndpi,1709.626988,hamamatsu,,40,0.227811190085657,0.2278060004100508,94208,82688,9,NDP.scan 3.2.15,2008/05/16,ok,
a198053e-357f-11eb-8c13-001a7dda7111.ndpi,data/raw/ebrains/wsi/a198053e-357f-11eb-8c13-001a7dda7111.ndpi,305.918057,hamamatsu,,40,0.227811190085657,0.2278060004100508,49152,44032,10,NDP.scan 3.2.15,2008/05/16,ok,
a1980542-357f-11eb-8067-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1980542-357f-11eb-8067-001a7dda7111.ndpi,1102.404962,hamamatsu,,40,0.227811190085657,0.2278060004100508,98304,78080,9,NDP.scan 3.2.15,2008/05/16,ok,
a1980548-357f-11eb-9500-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1980548-357f-11eb-9500-001a7dda7111.ndpi,804.586915,hamamatsu,,40,0.227811190085657,0.2278060004100508,73728,93696,10,NDP.scan 3.2.15,2008/05/16,ok,
a198054a-357f-11eb-bac3-001a7dda7111.ndpi,data/raw/ebrains/wsi/a198054a-357f-11eb-bac3-001a7dda7111.ndpi,2384.46459,hamamatsu,,40,0.227811190085657,0.22780081097088706,102400,90624,10,NDP.scan 2.5.85,2008/05/16,ok,
a1980550-357f-11eb-ad65-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1980550-357f-11eb-ad65-001a7dda7111.ndpi,2510.770698,hamamatsu,,40,0.227811190085657,0.2278060004100508,102400,76032,9,NDP.scan 3.2.15,2008/05/16,ok,
a1980554-357f-11eb-9310-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1980554-357f-11eb-9310-001a7dda7111.ndpi,200.975053,hamamatsu,,40,0.227811190085657,0.2278060004100508,24576,51456,9,NDP.scan 3.2.15,2008/05/16,ok,
a1980557-357f-11eb-9c85-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1980557-357f-11eb-9c85-001a7dda7111.ndpi,1932.380043,hamamatsu,,40,0.227811190085657,0.2278060004100508,81920,88832,9,NDP.scan 3.2.15,2008/05/16,ok,
a1980559-357f-11eb-befd-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1980559-357f-11eb-befd-001a7dda7111.ndpi,3163.838489,hamamatsu,,40,0.227811190085657,0.2278060004100508,118784,89600,10,NDP.scan 3.2.15,2008/05/16,ok,
a1980563-357f-11eb-b8ef-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1980563-357f-11eb-b8ef-001a7dda7111.ndpi,1044.884759,hamamatsu,,40,0.227811190085657,0.22780081097088706,65536,85760,9,NDP.scan 2.5.85,2008/05/16,ok,
a1980570-357f-11eb-b945-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1980570-357f-11eb-b945-001a7dda7111.ndpi,2286.326511,hamamatsu,,40,0.227811190085657,0.2278060004100508,102400,90880,9,NDP.scan 3.2.15,2008/05/16,ok,
a198057e-357f-11eb-9864-001a7dda7111.ndpi,data/raw/ebrains/wsi/a198057e-357f-11eb-9864-001a7dda7111.ndpi,2207.74306,hamamatsu,,40,0.227811190085657,0.2278060004100508,114688,75008,9,NDP.scan 3.2.15,2008/05/16,ok,
a1980586-357f-11eb-b1a4-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1980586-357f-11eb-b1a4-001a7dda7111.ndpi,1625.007556,hamamatsu,,40,0.227811190085657,0.2278060004100508,81920,92672,10,NDP.scan 3.2.15,2008/05/16,ok,
a1980588-357f-11eb-a26d-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1980588-357f-11eb-a26d-001a7dda7111.ndpi,762.643248,hamamatsu,,40,0.227811190085657,0.2278060004100508,53248,66304,9,NDP.scan 3.2.15,2008/05/16,ok,
a1980590-357f-11eb-b744-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1980590-357f-11eb-b744-001a7dda7111.ndpi,2155.844882,hamamatsu,,40,0.227811190085657,0.2278060004100508,114688,90880,9,NDP.scan 3.2.15,2008/05/16,ok,
a1980594-357f-11eb-aa58-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1980594-357f-11eb-aa58-001a7dda7111.ndpi,612.354051,hamamatsu,,40,0.227811190085657,0.2278060004100508,61440,77312,10,NDP.scan 3.2.15,2008/05/16,ok,
a1980595-357f-11eb-94c6-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1980595-357f-11eb-94c6-001a7dda7111.ndpi,209.698965,hamamatsu,,40,0.227811190085657,0.22780081097088706,40960,39680,9,NDP.scan 2.5.85,2008/05/16,ok,
a198059d-357f-11eb-9f22-001a7dda7111.ndpi,data/raw/ebrains/wsi/a198059d-357f-11eb-9f22-001a7dda7111.ndpi,692.274042,hamamatsu,,40,0.227811190085657,0.2278060004100508,65536,73984,9,NDP.scan 3.2.15,2008/05/16,ok,
a19805a2-357f-11eb-aa74-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19805a2-357f-11eb-aa74-001a7dda7111.ndpi,2746.28548,hamamatsu,,40,0.227811190085657,0.2278060004100508,98304,94976,9,NDP.scan 3.2.15,2008/05/16,ok,
a19805a5-357f-11eb-96b2-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19805a5-357f-11eb-96b2-001a7dda7111.ndpi,603.510409,hamamatsu,,40,0.227811190085657,0.2278060004100508,69632,62208,9,NDP.scan 3.2.15,2008/05/16,ok,
a19805a8-357f-11eb-a95f-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19805a8-357f-11eb-a95f-001a7dda7111.ndpi,132.790717,hamamatsu,,40,0.227811190085657,0.2278060004100508,32768,36096,9,NDP.scan 3.2.15,2008/05/16,ok,
a19805ac-357f-11eb-a8ce-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19805ac-357f-11eb-a8ce-001a7dda7111.ndpi,207.300014,hamamatsu,,40,0.227811190085657,0.2278060004100508,36864,26880,9,NDP.scan 3.2.15,2008/05/16,ok,
a19805b4-357f-11eb-8a94-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19805b4-357f-11eb-8a94-001a7dda7111.ndpi,454.326196,hamamatsu,,40,0.227811190085657,0.2278060004100508,69632,63744,9,NDP.scan 3.2.15,2008/05/16,ok,
a19805b6-357f-11eb-a8c2-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19805b6-357f-11eb-a8c2-001a7dda7111.ndpi,115.818135,hamamatsu,,40,0.227811190085657,0.2278060004100508,53248,25344,9,NDP.scan 3.2.15,2008/05/16,ok,
a19805b7-357f-11eb-b752-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19805b7-357f-11eb-b752-001a7dda7111.ndpi,1391.015758,hamamatsu,,40,0.227811190085657,0.2278060004100508,81920,84480,10,NDP.scan 3.2.15,2008/05/16,ok,
a19805b8-357f-11eb-965e-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19805b8-357f-11eb-965e-001a7dda7111.ndpi,2815.678077,hamamatsu,,40,0.227811190085657,0.2278060004100508,106496,94976,9,NDP.scan 3.2.15,2008/05/16,ok,
a19805b9-357f-11eb-acf2-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19805b9-357f-11eb-acf2-001a7dda7111.ndpi,128.351022,hamamatsu,,40,0.227811190085657,0.2278060004100508,32768,38912,10,NDP.scan 3.2.15,2008/05/16,ok,
a19805ba-357f-11eb-aa37-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19805ba-357f-11eb-aa37-001a7dda7111.ndpi,266.174816,hamamatsu,,40,0.227811190085657,0.22780081097088706,40960,33280,10,NDP.scan 2.5.85,2008/05/16,ok,
a19805bb-357f-11eb-b3b5-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19805bb-357f-11eb-b3b5-001a7dda7111.ndpi,1379.094574,hamamatsu,,40,0.227811190085657,0.2278060004100508,81920,91136,11,NDP.scan 3.2.15,2008/05/16,ok,
a19805bc-357f-11eb-8e95-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19805bc-357f-11eb-8e95-001a7dda7111.ndpi,872.474029,hamamatsu,,40,0.227811190085657,0.22780081097088706,86016,65792,9,NDP.scan 2.5.85,2008/05/16,ok,
a19805bd-357f-11eb-b68a-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19805bd-357f-11eb-b68a-001a7dda7111.ndpi,1598.259319,hamamatsu,,40,0.227811190085657,0.2278060004100508,90112,100352,11,NDP.scan 3.2.15,2008/05/16,ok,
a19805c7-357f-11eb-8525-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19805c7-357f-11eb-8525-001a7dda7111.ndpi,379.796932,hamamatsu,,40,0.227811190085657,0.2278060004100508,40960,62464,10,NDP.scan 3.2.15,2008/05/16,ok,
a1982bcb-357f-11eb-af52-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982bcb-357f-11eb-af52-001a7dda7111.ndpi,888.178245,hamamatsu,,40,0.227811190085657,0.2278060004100508,90112,80640,9,NDP.scan 3.2.15,2008/05/16,ok,
a1982bde-357f-11eb-bc62-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982bde-357f-11eb-bc62-001a7dda7111.ndpi,1990.340953,hamamatsu,,40,0.227811190085657,0.2278060004100508,98304,84480,10,NDP.scan 3.2.15,2008/05/16,ok,
a1982be0-357f-11eb-829a-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982be0-357f-11eb-829a-001a7dda7111.ndpi,368.676894,hamamatsu,,40,0.227811190085657,0.2278060004100508,57344,49408,9,NDP.scan 3.2.15,2008/05/16,ok,
a1982be3-357f-11eb-ac7f-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982be3-357f-11eb-ac7f-001a7dda7111.ndpi,327.063209,hamamatsu,,40,0.227811190085657,0.2278060004100508,57344,42752,9,NDP.scan 3.2.15,2008/05/16,ok,
a1982be9-357f-11eb-9749-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982be9-357f-11eb-9749-001a7dda7111.ndpi,209.876523,hamamatsu,,40,0.227811190085657,0.2278060004100508,45056,28160,10,NDP.scan 3.2.15,2008/05/16,ok,
a1982beb-357f-11eb-8b71-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982beb-357f-11eb-8b71-001a7dda7111.ndpi,1561.216654,hamamatsu,,40,0.227811190085657,0.2278060004100508,94208,89856,9,NDP.scan 3.2.15,2008/05/16,ok,
a1982bf7-357f-11eb-ad6c-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982bf7-357f-11eb-ad6c-001a7dda7111.ndpi,175.902456,hamamatsu,,40,0.227811190085657,0.2278060004100508,40960,39936,10,NDP.scan 3.2.15,2008/05/16,ok,
a1982c06-357f-11eb-a2ba-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982c06-357f-11eb-a2ba-001a7dda7111.ndpi,1219.604801,hamamatsu,,40,0.227811190085657,0.22780081097088706,69632,81152,9,NDP.scan 2.5.85,2008/05/16,ok,
a1982c08-357f-11eb-8fc3-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982c08-357f-11eb-8fc3-001a7dda7111.ndpi,1116.026097,hamamatsu,,40,0.227811190085657,0.22780081097088706,102400,93696,10,NDP.scan 2.5.85,2008/05/16,ok,
a1982c0a-357f-11eb-bff8-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982c0a-357f-11eb-bff8-001a7dda7111.ndpi,740.143151,hamamatsu,,40,0.227811190085657,0.2278060004100508,69632,73216,10,NDP.scan 3.2.15,2008/05/16,ok,
a1982c18-357f-11eb-8053-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982c18-357f-11eb-8053-001a7dda7111.ndpi,2217.092317,hamamatsu,,40,0.227811190085657,0.2278060004100508,102400,94976,9,NDP.scan 3.2.15,2008/05/16,ok,
a1982c19-357f-11eb-b102-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982c19-357f-11eb-b102-001a7dda7111.ndpi,181.880059,hamamatsu,,40,0.227811190085657,0.2278060004100508,49152,46848,9,NDP.scan 3.2.15,2008/05/16,ok,
a1982c1e-357f-11eb-b208-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982c1e-357f-11eb-b208-001a7dda7111.ndpi,105.70669,hamamatsu,,40,0.227811190085657,0.2278060004100508,24576,25344,9,NDP.scan 3.2.15,2008/05/16,ok,
a1982c1f-357f-11eb-a75f-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982c1f-357f-11eb-a75f-001a7dda7111.ndpi,2095.350401,hamamatsu,,40,0.227811190085657,0.2278060004100508,90112,81408,10,NDP.scan 3.2.15,2008/05/16,ok,
a1982c25-357f-11eb-85c9-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982c25-357f-11eb-85c9-001a7dda7111.ndpi,1320.467091,hamamatsu,,40,0.227811190085657,0.2278060004100508,90112,80896,11,NDP.scan 3.2.15,2008/05/16,ok,
a1982c2a-357f-11eb-970d-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982c2a-357f-11eb-970d-001a7dda7111.ndpi,2420.099224,hamamatsu,,40,0.227811190085657,0.22780081097088706,98304,93696,10,NDP.scan 2.5.85,2008/05/16,ok,
a1982c2c-357f-11eb-9c80-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982c2c-357f-11eb-9c80-001a7dda7111.ndpi,1461.741611,hamamatsu,,40,0.227811190085657,0.2278060004100508,61440,88576,10,NDP.scan 3.2.15,2008/05/16,ok,
a1982c33-357f-11eb-b746-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982c33-357f-11eb-b746-001a7dda7111.ndpi,1310.33999,hamamatsu,,40,0.227811190085657,0.2278060004100508,77824,84736,9,NDP.scan 3.2.15,2008/05/16,ok,
a1982c3d-357f-11eb-a1a2-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1982c3d-357f-11eb-a1a2-001a7dda7111.ndpi,3545.199563,hamamatsu,,40,0.227811190085657,0.2278060004100508,106496,94720,10,NDP.scan 3.2.15,2008/05/16,ok,
